Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
Honduras,Potatoes,2008,210827,1976,5130.42,24.25
Honduras,Potatoes,2009,166654,1976,4344.36,24.77
Honduras,Potatoes,2010,146252,1976,5736.63,24.49
Honduras,Potatoes,2011,159629,1976,6324.41,24.63
Honduras,Potatoes,2012,142073,1976,7194.91,24.47
Honduras,Potatoes,2013,163465,1976,7194.91,24.86
Hungary,Potatoes,1990,170773,589,12756,10.96
Hungary,Potatoes,1991,144746,589,8069,9.66
Hungary,Potatoes,1992,168500,589,5777,11.01
Hungary,Potatoes,1993,133100,589,10197,10.22
Hungary,Potatoes,1994,127672,589,9574,11.58
Hungary,Potatoes,1995,157750,589,7715,10.34
Hungary,Potatoes,1996,212007,589,6946,9.44
Hungary,Potatoes,1997,179341,589,4445,9.89
Hungary,Potatoes,1998,218042,589,5280,10.35
Hungary,Potatoes,1999,212423,589,4598,10.64
Hungary,Potatoes,2000,184736,589,4151,11.69
Hungary,Potatoes,2001,250499,589,5458,10.47
Hungary,Potatoes,2002,221222,589,8231.5,11.43
Hungary,Potatoes,2004,253210,589,9940.5,10.37
Hungary,Potatoes,2005,258776,589,9676,10.05
Hungary,Potatoes,2006,249942,589,11523,10.67
Hungary,Potatoes,2007,221693,589,11178,11.82
Hungary,Potatoes,2008,269012,589,12084,11.55
Hungary,Potatoes,2009,251082,589,11144,11.48
Hungary,Potatoes,2010,217319,589,10299.5,10.35
Hungary,Potatoes,2011,285714,589,8473.26,10.92
Hungary,Potatoes,2012,218385,589,8141.17,11.31
Hungary,Potatoes,2013,232630,589,7744.5,12.44
India,Potatoes,1990,157136,1083,75000,25.58
India,Potatoes,1990,157136,1083,75000,26.88
India,Potatoes,1990,157136,1083,75000,25.79
India,Potatoes,1990,157136,1083,75000,24.1
India,Potatoes,1990,157136,1083,75000,25.25
India,Potatoes,1990,157136,1083,75000,25.44
India,Potatoes,1990,157136,1083,75000,25.54
India,Potatoes,1990,157136,1083,75000,26.36
India,Potatoes,1990,157136,1083,75000,26.91
India,Potatoes,1990,157136,1083,75000,25.16
India,Potatoes,1990,157136,1083,75000,25.77
India,Potatoes,1990,157136,1083,75000,25.12
India,Potatoes,1990,157136,1083,75000,24.1
India,Potatoes,1990,157136,1083,75000,25.68
India,Potatoes,1990,157136,1083,75000,25.54
India,Potatoes,1990,157136,1083,75000,25.44
India,Potatoes,1990,157136,1083,75000,24.78
India,Potatoes,1990,157136,1083,75000,26.59
India,Potatoes,1990,157136,1083,75000,24.37
India,Potatoes,1990,157136,1083,75000,26.63
India,Potatoes,1990,157136,1083,75000,26.63
India,Potatoes,1990,157136,1083,75000,25.64
India,Potatoes,1991,162540,1083,72133,25.85
India,Potatoes,1991,162540,1083,72133,26.9
India,Potatoes,1991,162540,1083,72133,25.96
India,Potatoes,1991,162540,1083,72133,23.77
India,Potatoes,1991,162540,1083,72133,25.49
India,Potatoes,1991,162540,1083,72133,25.82
India,Potatoes,1991,162540,1083,72133,25.74
India,Potatoes,1991,162540,1083,72133,26.54
India,Potatoes,1991,162540,1083,72133,27.35
India,Potatoes,1991,162540,1083,72133,25.4
India,Potatoes,1991,162540,1083,72133,25.99
India,Potatoes,1991,162540,1083,72133,25.32
India,Potatoes,1991,162540,1083,72133,23.77
India,Potatoes,1991,162540,1083,72133,26.2
India,Potatoes,1991,162540,1083,72133,25.74
India,Potatoes,1991,162540,1083,72133,25.55
India,Potatoes,1991,162540,1083,72133,25.06
India,Potatoes,1991,162540,1083,72133,26.34
India,Potatoes,1991,162540,1083,72133,24.62
India,Potatoes,1991,162540,1083,72133,26.7
India,Potatoes,1991,162540,1083,72133,26.7
India,Potatoes,1991,162540,1083,72133,25.74
India,Potatoes,1992,160294,1083,70791,25.69
India,Potatoes,1992,160294,1083,70791,26.82
India,Potatoes,1992,160294,1083,70791,26.09
India,Potatoes,1992,160294,1083,70791,23.79
India,Potatoes,1992,160294,1083,70791,25.16
India,Potatoes,1992,160294,1083,70791,25.91
India,Potatoes,1992,160294,1083,70791,25.52
India,Potatoes,1992,160294,1083,70791,26.41
India,Potatoes,1992,160294,1083,70791,27.24
India,Potatoes,1992,160294,1083,70791,25.41
India,Potatoes,1992,160294,1083,70791,25.73
India,Potatoes,1992,160294,1083,70791,25.27
India,Potatoes,1992,160294,1083,70791,23.79
India,Potatoes,1992,160294,1083,70791,26.32
India,Potatoes,1992,160294,1083,70791,25.52
India,Potatoes,1992,160294,1083,70791,25.58
India,Potatoes,1992,160294,1083,70791,25.14
India,Potatoes,1992,160294,1083,70791,26.37
India,Potatoes,1992,160294,1083,70791,24.62
India,Potatoes,1992,160294,1083,70791,26.78
India,Potatoes,1992,160294,1083,70791,26.78
India,Potatoes,1992,160294,1083,70791,25.89
India,Potatoes,1993,149024,1083,66388,25.88
India,Potatoes,1993,149024,1083,66388,27.46
India,Potatoes,1993,149024,1083,66388,26.1
India,Potatoes,1993,149024,1083,66388,24.34
India,Potatoes,1993,149024,1083,66388,25.22
India,Potatoes,1993,149024,1083,66388,25.75
India,Potatoes,1993,149024,1083,66388,25.92
India,Potatoes,1993,149024,1083,66388,26.34
India,Potatoes,1993,149024,1083,66388,27.24
India,Potatoes,1993,149024,1083,66388,25.5
India,Potatoes,1993,149024,1083,66388,26.32
India,Potatoes,1993,149024,1083,66388,25.27
India,Potatoes,1993,149024,1083,66388,24.34
India,Potatoes,1993,149024,1083,66388,26.07
India,Potatoes,1993,149024,1083,66388,25.92
India,Potatoes,1993,149024,1083,66388,25.66
India,Potatoes,1993,149024,1083,66388,25.06
India,Potatoes,1993,149024,1083,66388,27.07
India,Potatoes,1993,149024,1083,66388,24.74
India,Potatoes,1993,149024,1083,66388,27.04
India,Potatoes,1993,149024,1083,66388,27.04
India,Potatoes,1993,149024,1083,66388,25.97
India,Potatoes,1994,166101,1083,61357,25.75
India,Potatoes,1994,166101,1083,61357,26.74
India,Potatoes,1994,166101,1083,61357,26.03
India,Potatoes,1994,166101,1083,61357,24.29
India,Potatoes,1994,166101,1083,61357,25.22
India,Potatoes,1994,166101,1083,61357,25.33
India,Potatoes,1994,166101,1083,61357,25.87
India,Potatoes,1994,166101,1083,61357,26.54
India,Potatoes,1994,166101,1083,61357,27.07
India,Potatoes,1994,166101,1083,61357,25.01
India,Potatoes,1994,166101,1083,61357,25.92
India,Potatoes,1994,166101,1083,61357,25.33
India,Potatoes,1994,166101,1083,61357,24.29
India,Potatoes,1994,166101,1083,61357,25.75
India,Potatoes,1994,166101,1083,61357,25.87
India,Potatoes,1994,166101,1083,61357,25.71
India,Potatoes,1994,166101,1083,61357,24.84
India,Potatoes,1994,166101,1083,61357,26.46
India,Potatoes,1994,166101,1083,61357,24.71
India,Potatoes,1994,166101,1083,61357,26.55
India,Potatoes,1994,166101,1083,61357,26.55
India,Potatoes,1994,166101,1083,61357,25.95
India,Potatoes,1995,162720,1083,61257,25.86
India,Potatoes,1995,162720,1083,61257,27.2
India,Potatoes,1995,162720,1083,61257,26.15
India,Potatoes,1995,162720,1083,61257,24.04
India,Potatoes,1995,162720,1083,61257,25.44
India,Potatoes,1995,162720,1083,61257,25.73
India,Potatoes,1995,162720,1083,61257,25.92
India,Potatoes,1995,162720,1083,61257,26.62
India,Potatoes,1995,162720,1083,61257,27.24
India,Potatoes,1995,162720,1083,61257,25.5
India,Potatoes,1995,162720,1083,61257,26.13
India,Potatoes,1995,162720,1083,61257,25.55
India,Potatoes,1995,162720,1083,61257,24.04
India,Potatoes,1995,162720,1083,61257,26.04
India,Potatoes,1995,162720,1083,61257,25.92
India,Potatoes,1995,162720,1083,61257,25.76
India,Potatoes,1995,162720,1083,61257,25.24
India,Potatoes,1995,162720,1083,61257,26.72
India,Potatoes,1995,162720,1083,61257,24.64
India,Potatoes,1995,162720,1083,61257,27.03
India,Potatoes,1995,162720,1083,61257,27.03
India,Potatoes,1995,162720,1083,61257,26.01
India,Potatoes,1996,169913,1083,56114,25.63
India,Potatoes,1996,169913,1083,56114,27.06
India,Potatoes,1996,169913,1083,56114,26.1
India,Potatoes,1996,169913,1083,56114,23.81
India,Potatoes,1996,169913,1083,56114,25.41
India,Potatoes,1996,169913,1083,56114,25.9
India,Potatoes,1996,169913,1083,56114,25.55
India,Potatoes,1996,169913,1083,56114,26.65
India,Potatoes,1996,169913,1083,56114,27.37
India,Potatoes,1996,169913,1083,56114,25.55
India,Potatoes,1996,169913,1083,56114,25.79
India,Potatoes,1996,169913,1083,56114,25.31
India,Potatoes,1996,169913,1083,56114,23.81
India,Potatoes,1996,169913,1083,56114,26.46
India,Potatoes,1996,169913,1083,56114,25.55
India,Potatoes,1996,169913,1083,56114,25.75
India,Potatoes,1996,169913,1083,56114,25.34
India,Potatoes,1996,169913,1083,56114,26.64
India,Potatoes,1996,169913,1083,56114,24.78
India,Potatoes,1996,169913,1083,56114,27.01
India,Potatoes,1996,169913,1083,56114,27.01
India,Potatoes,1996,169913,1083,56114,25.99
India,Potatoes,1997,193913,1083,52279,24.92
India,Potatoes,1997,193913,1083,52279,26.45
India,Potatoes,1997,193913,1083,52279,25.58
India,Potatoes,1997,193913,1083,52279,23.26
India,Potatoes,1997,193913,1083,52279,25.68
India,Potatoes,1997,193913,1083,52279,25.09
India,Potatoes,1997,193913,1083,52279,24.71
India,Potatoes,1997,193913,1083,52279,26.19
India,Potatoes,1997,193913,1083,52279,27.47
India,Potatoes,1997,193913,1083,52279,24.77
India,Potatoes,1997,193913,1083,52279,24.83
India,Potatoes,1997,193913,1083,52279,24.71
India,Potatoes,1997,193913,1083,52279,23.26
India,Potatoes,1997,193913,1083,52279,25.75
India,Potatoes,1997,193913,1083,52279,24.71
India,Potatoes,1997,193913,1083,52279,25.46
India,Potatoes,1997,193913,1083,52279,25.21
India,Potatoes,1997,193913,1083,52279,26.38
India,Potatoes,1997,193913,1083,52279,24.55
India,Potatoes,1997,193913,1083,52279,26.53
India,Potatoes,1997,193913,1083,52279,26.53
India,Potatoes,1997,193913,1083,52279,25.58
India,Potatoes,1998,146020,1083,49157,25.91
India,Potatoes,1998,146020,1083,49157,27.48
India,Potatoes,1998,146020,1083,49157,26.35
India,Potatoes,1998,146020,1083,49157,24.34
India,Potatoes,1998,146020,1083,49157,26.01
India,Potatoes,1998,146020,1083,49157,26.12
India,Potatoes,1998,146020,1083,49157,25.77
India,Potatoes,1998,146020,1083,49157,26.69
India,Potatoes,1998,146020,1083,49157,27.87
India,Potatoes,1998,146020,1083,49157,25.87
India,Potatoes,1998,146020,1083,49157,26.27
India,Potatoes,1998,146020,1083,49157,25.46
India,Potatoes,1998,146020,1083,49157,24.34
India,Potatoes,1998,146020,1083,49157,26.4
India,Potatoes,1998,146020,1083,49157,25.77
India,Potatoes,1998,146020,1083,49157,25.87
India,Potatoes,1998,146020,1083,49157,25.55
India,Potatoes,1998,146020,1083,49157,27.09
India,Potatoes,1998,146020,1083,49157,24.84
India,Potatoes,1998,146020,1083,49157,27.32
India,Potatoes,1998,146020,1083,49157,27.32
India,Potatoes,1998,146020,1083,49157,26.12
India,Potatoes,1999,175712,1083,46195,26.12
India,Potatoes,1999,175712,1083,46195,27.21
India,Potatoes,1999,175712,1083,46195,26.4
India,Potatoes,1999,175712,1083,46195,24.9
India,Potatoes,1999,175712,1083,46195,25.29
India,Potatoes,1999,175712,1083,46195,25.74
India,Potatoes,1999,175712,1083,46195,26.36
India,Potatoes,1999,175712,1083,46195,26.86
India,Potatoes,1999,175712,1083,46195,27.24
India,Potatoes,1999,175712,1083,46195,25.5
India,Potatoes,1999,175712,1083,46195,26.42
India,Potatoes,1999,175712,1083,46195,25.78
India,Potatoes,1999,175712,1083,46195,24.9
India,Potatoes,1999,175712,1083,46195,26.06
India,Potatoes,1999,175712,1083,46195,26.36
India,Potatoes,1999,175712,1083,46195,25.97
India,Potatoes,1999,175712,1083,46195,25.1
India,Potatoes,1999,175712,1083,46195,26.85
India,Potatoes,1999,175712,1083,46195,24.93
India,Potatoes,1999,175712,1083,46195,26.96
India,Potatoes,1999,175712,1083,46195,26.96
India,Potatoes,1999,175712,1083,46195,26.21
India,Potatoes,2000,186443,1083,44957.52,25.98
India,Potatoes,2000,186443,1083,44957.52,27.44
India,Potatoes,2000,186443,1083,44957.52,26.13
India,Potatoes,2000,186443,1083,44957.52,24.57
India,Potatoes,2000,186443,1083,44957.52,25.34
India,Potatoes,2000,186443,1083,44957.52,25.93
India,Potatoes,2000,186443,1083,44957.52,26.05
India,Potatoes,2000,186443,1083,44957.52,26.49
India,Potatoes,2000,186443,1083,44957.52,27.23
India,Potatoes,2000,186443,1083,44957.52,25.62
India,Potatoes,2000,186443,1083,44957.52,26.43
India,Potatoes,2000,186443,1083,44957.52,25.35
India,Potatoes,2000,186443,1083,44957.52,24.57
India,Potatoes,2000,186443,1083,44957.52,26.18
India,Potatoes,2000,186443,1083,44957.52,26.05
India,Potatoes,2000,186443,1083,44957.52,25.58
India,Potatoes,2000,186443,1083,44957.52,25.11
India,Potatoes,2000,186443,1083,44957.52,27.08
India,Potatoes,2000,186443,1083,44957.52,24.69
India,Potatoes,2000,186443,1083,44957.52,27.03
India,Potatoes,2000,186443,1083,44957.52,27.03
India,Potatoes,2000,186443,1083,44957.52,25.93
India,Potatoes,2001,183627,1083,43720.04,25.76
India,Potatoes,2001,183627,1083,43720.04,27.2
India,Potatoes,2001,183627,1083,43720.04,26.02
India,Potatoes,2001,183627,1083,43720.04,24.5
India,Potatoes,2001,183627,1083,43720.04,25.53
India,Potatoes,2001,183627,1083,43720.04,25.95
India,Potatoes,2001,183627,1083,43720.04,25.86
India,Potatoes,2001,183627,1083,43720.04,26.52
India,Potatoes,2001,183627,1083,43720.04,27.56
India,Potatoes,2001,183627,1083,43720.04,25.59
India,Potatoes,2001,183627,1083,43720.04,26.02
India,Potatoes,2001,183627,1083,43720.04,25.33
India,Potatoes,2001,183627,1083,43720.04,24.5
India,Potatoes,2001,183627,1083,43720.04,26.32
India,Potatoes,2001,183627,1083,43720.04,25.86
India,Potatoes,2001,183627,1083,43720.04,25.82
India,Potatoes,2001,183627,1083,43720.04,25.34
India,Potatoes,2001,183627,1083,43720.04,26.91
India,Potatoes,2001,183627,1083,43720.04,24.76
India,Potatoes,2001,183627,1083,43720.04,26.9
India,Potatoes,2001,183627,1083,43720.04,26.9
India,Potatoes,2001,183627,1083,43720.04,25.92
India,Potatoes,2002,194173,1083,42482.56,26.66
India,Potatoes,2002,194173,1083,42482.56,27.72
India,Potatoes,2002,194173,1083,42482.56,26.79
India,Potatoes,2002,194173,1083,42482.56,24.91
India,Potatoes,2002,194173,1083,42482.56,25.76
India,Potatoes,2002,194173,1083,42482.56,26.55
India,Potatoes,2002,194173,1083,42482.56,26.63
India,Potatoes,2002,194173,1083,42482.56,26.7
India,Potatoes,2002,194173,1083,42482.56,27.67
India,Potatoes,2002,194173,1083,42482.56,26.15
India,Potatoes,2002,194173,1083,42482.56,27.03
India,Potatoes,2002,194173,1083,42482.56,26.12
India,Potatoes,2002,194173,1083,42482.56,24.91
India,Potatoes,2002,194173,1083,42482.56,26.75
India,Potatoes,2002,194173,1083,42482.56,26.63
India,Potatoes,2002,194173,1083,42482.56,26.06
India,Potatoes,2002,194173,1083,42482.56,25.58
India,Potatoes,2002,194173,1083,42482.56,27.15
India,Potatoes,2002,194173,1083,42482.56,25.07
India,Potatoes,2002,194173,1083,42482.56,27.35
India,Potatoes,2002,194173,1083,42482.56,27.35
India,Potatoes,2002,194173,1083,42482.56,26.49
India,Potatoes,2004,188091,1083,35113,26.11
India,Potatoes,2004,188091,1083,35113,27.63
India,Potatoes,2004,188091,1083,35113,26.25
India,Potatoes,2004,188091,1083,35113,24.85
India,Potatoes,2004,188091,1083,35113,25.25
India,Potatoes,2004,188091,1083,35113,26.22
India,Potatoes,2004,188091,1083,35113,26.24
India,Potatoes,2004,188091,1083,35113,26.63
India,Potatoes,2004,188091,1083,35113,27.23
India,Potatoes,2004,188091,1083,35113,25.98
India,Potatoes,2004,188091,1083,35113,26.64
India,Potatoes,2004,188091,1083,35113,25.59
India,Potatoes,2004,188091,1083,35113,24.85
India,Potatoes,2004,188091,1083,35113,26.41
India,Potatoes,2004,188091,1083,35113,26.24
India,Potatoes,2004,188091,1083,35113,25.69
India,Potatoes,2004,188091,1083,35113,25.32
India,Potatoes,2004,188091,1083,35113,27.16
India,Potatoes,2004,188091,1083,35113,24.69
India,Potatoes,2004,188091,1083,35113,27.29
India,Potatoes,2004,188091,1083,35113,27.29
India,Potatoes,2004,188091,1083,35113,25.95
India,Potatoes,2005,188908,1083,35342,25.85
India,Potatoes,2005,188908,1083,35342,26.83
India,Potatoes,2005,188908,1083,35342,26.28
India,Potatoes,2005,188908,1083,35342,24.12
India,Potatoes,2005,188908,1083,35342,25.48
India,Potatoes,2005,188908,1083,35342,25.82
India,Potatoes,2005,188908,1083,35342,25.72
India,Potatoes,2005,188908,1083,35342,26.73
India,Potatoes,2005,188908,1083,35342,27.49
India,Potatoes,2005,188908,1083,35342,25.4
India,Potatoes,2005,188908,1083,35342,25.77
India,Potatoes,2005,188908,1083,35342,25.62
India,Potatoes,2005,188908,1083,35342,24.12
India,Potatoes,2005,188908,1083,35342,26.23
India,Potatoes,2005,188908,1083,35342,25.72
India,Potatoes,2005,188908,1083,35342,26.11
India,Potatoes,2005,188908,1083,35342,25.09
India,Potatoes,2005,188908,1083,35342,26.51
India,Potatoes,2005,188908,1083,35342,25.07
India,Potatoes,2005,188908,1083,35342,26.72
India,Potatoes,2005,188908,1083,35342,26.72
India,Potatoes,2005,188908,1083,35342,26.3
India,Potatoes,2006,185920,1083,37423,26.34
India,Potatoes,2006,185920,1083,37423,27.28
India,Potatoes,2006,185920,1083,37423,26.39
India,Potatoes,2006,185920,1083,37423,24.72
India,Potatoes,2006,185920,1083,37423,25.42
India,Potatoes,2006,185920,1083,37423,26.04
India,Potatoes,2006,185920,1083,37423,26.37
India,Potatoes,2006,185920,1083,37423,26.99
India,Potatoes,2006,185920,1083,37423,27.47
India,Potatoes,2006,185920,1083,37423,25.78
India,Potatoes,2006,185920,1083,37423,26.43
India,Potatoes,2006,185920,1083,37423,25.85
India,Potatoes,2006,185920,1083,37423,24.72
India,Potatoes,2006,185920,1083,37423,26.37
India,Potatoes,2006,185920,1083,37423,26.37
India,Potatoes,2006,185920,1083,37423,26.13
India,Potatoes,2006,185920,1083,37423,25.31
India,Potatoes,2006,185920,1083,37423,26.94
India,Potatoes,2006,185920,1083,37423,24.98
India,Potatoes,2006,185920,1083,37423,27.15
India,Potatoes,2006,185920,1083,37423,27.15
India,Potatoes,2006,185920,1083,37423,26.28
India,Potatoes,2007,164101,1083,27422.77,26
India,Potatoes,2007,164101,1083,27422.77,27.51
India,Potatoes,2007,164101,1083,27422.77,25.98
India,Potatoes,2007,164101,1083,27422.77,24.6
India,Potatoes,2007,164101,1083,27422.77,25.46
India,Potatoes,2007,164101,1083,27422.77,25.95
India,Potatoes,2007,164101,1083,27422.77,26.15
India,Potatoes,2007,164101,1083,27422.77,26.58
India,Potatoes,2007,164101,1083,27422.77,27.55
India,Potatoes,2007,164101,1083,27422.77,25.66
India,Potatoes,2007,164101,1083,27422.77,26.27
India,Potatoes,2007,164101,1083,27422.77,25.44
India,Potatoes,2007,164101,1083,27422.77,24.6
India,Potatoes,2007,164101,1083,27422.77,26.39
India,Potatoes,2007,164101,1083,27422.77,26.15
India,Potatoes,2007,164101,1083,27422.77,25.59
India,Potatoes,2007,164101,1083,27422.77,25.58
India,Potatoes,2007,164101,1083,27422.77,27.23
India,Potatoes,2007,164101,1083,27422.77,24.59
India,Potatoes,2007,164101,1083,27422.77,27.31
India,Potatoes,2007,164101,1083,27422.77,27.31
India,Potatoes,2007,164101,1083,27422.77,25.82
India,Potatoes,2008,192973,1083,14485.33,25.57
India,Potatoes,2008,192973,1083,14485.33,27.05
India,Potatoes,2008,192973,1083,14485.33,25.78
India,Potatoes,2008,192973,1083,14485.33,24.25
India,Potatoes,2008,192973,1083,14485.33,25.35
India,Potatoes,2008,192973,1083,14485.33,25.65
India,Potatoes,2008,192973,1083,14485.33,25.68
India,Potatoes,2008,192973,1083,14485.33,26.52
India,Potatoes,2008,192973,1083,14485.33,27.45
India,Potatoes,2008,192973,1083,14485.33,25.3
India,Potatoes,2008,192973,1083,14485.33,25.88
India,Potatoes,2008,192973,1083,14485.33,25.11
India,Potatoes,2008,192973,1083,14485.33,24.25
India,Potatoes,2008,192973,1083,14485.33,26.19
India,Potatoes,2008,192973,1083,14485.33,25.68
India,Potatoes,2008,192973,1083,14485.33,25.56
India,Potatoes,2008,192973,1083,14485.33,25.23
India,Potatoes,2008,192973,1083,14485.33,26.51
India,Potatoes,2008,192973,1083,14485.33,24.51
India,Potatoes,2008,192973,1083,14485.33,26.83
India,Potatoes,2008,192973,1083,14485.33,26.83
India,Potatoes,2008,192973,1083,14485.33,25.66
India,Potatoes,2009,188103,1083,28707.01,26.55
India,Potatoes,2009,188103,1083,28707.01,28.1
India,Potatoes,2009,188103,1083,28707.01,26.76
India,Potatoes,2009,188103,1083,28707.01,24.87
India,Potatoes,2009,188103,1083,28707.01,25.73
India,Potatoes,2009,188103,1083,28707.01,26.68
India,Potatoes,2009,188103,1083,28707.01,26.55
India,Potatoes,2009,188103,1083,28707.01,27.15
India,Potatoes,2009,188103,1083,28707.01,28.03
India,Potatoes,2009,188103,1083,28707.01,26.41
India,Potatoes,2009,188103,1083,28707.01,26.92
India,Potatoes,2009,188103,1083,28707.01,25.99
India,Potatoes,2009,188103,1083,28707.01,24.87
India,Potatoes,2009,188103,1083,28707.01,27.14
India,Potatoes,2009,188103,1083,28707.01,26.55
India,Potatoes,2009,188103,1083,28707.01,26.31
India,Potatoes,2009,188103,1083,28707.01,25.87
India,Potatoes,2009,188103,1083,28707.01,27.43
India,Potatoes,2009,188103,1083,28707.01,25.38
India,Potatoes,2009,188103,1083,28707.01,27.82
India,Potatoes,2009,188103,1083,28707.01,27.82
India,Potatoes,2009,188103,1083,28707.01,26.55
India,Potatoes,2010,199299,1083,40093.69,26.51
India,Potatoes,2010,199299,1083,40093.69,28.02
India,Potatoes,2010,199299,1083,40093.69,26.81
India,Potatoes,2010,199299,1083,40093.69,24.98
India,Potatoes,2010,199299,1083,40093.69,25.71
India,Potatoes,2010,199299,1083,40093.69,26.61
India,Potatoes,2010,199299,1083,40093.69,26.52
India,Potatoes,2010,199299,1083,40093.69,27.29
India,Potatoes,2010,199299,1083,40093.69,27.69
India,Potatoes,2010,199299,1083,40093.69,26.31
